key,generation,grandChild,survivedTime,eatenTrees,reproduced,timeOfDeath,causeOfDeath,fitness
8, 1, 64, 95, 1, 0, 136, 2, -3
8, 1, 64, 228, 2, 0, 136, 1, 2
8, 1, 64, 229, 2, 0, 136, 1, 2
8, 1, 64, 230, 2, 0, 136, 1, 2
8, 1, 64, 231, 2, 0, 136, 1, 2
8, 1, 64, 228, 2, 0, 136, 1, 2
8, 1, 64, 229, 2, 0, 136, 1, 2
8, 1, 64, 230, 2, 0, 136, 1, 2
8, 1, 64, 231, 2, 0, 136, 1, 2
8, 1, 64, 275, 2, 0, 136, 1, 2
8, 1, 64, 276, 2, 0, 136, 1, 2
8, 1, 64, 277, 2, 0, 136, 1, 2
8, 1, 64, 278, 2, 0, 136, 1, 2
8, 1, 63, 440, 4, 0, 136, 1, 4
8, 1, 63, 441, 4, 0, 136, 1, 4
8, 1, 64, 2, 0, 0, 136, 2, -1
8, 1, 63, 442, 4, 0, 136, 1, 4
8, 1, 64, 3, 0, 0, 136, 2, -2
8, 1, 63, 443, 4, 0, 136, 1, 4
8, 1, 64, 4, 0, 0, 136, 2, -3
8, 1, 64, 5, 0, 0, 136, 2, -4
8, 1, 63, 275, 2, 0, 137, 1, 2
8, 1, 63, 276, 2, 0, 137, 1, 2
8, 1, 63, 277, 2, 0, 137, 1, 2
8, 1, 63, 278, 2, 0, 137, 1, 2
8, 1, 64, 275, 2, 0, 137, 1, 2
8, 1, 64, 276, 2, 0, 137, 1, 2
8, 1, 64, 277, 2, 0, 137, 1, 2
8, 1, 64, 278, 2, 0, 137, 1, 2
8, 1, 64, 139, 2, 0, 138, 2, 1
8, 1, 64, 140, 2, 0, 138, 2, 0
8, 1, 64, 141, 2, 0, 138, 2, -1
8, 1, 64, 142, 2, 0, 138, 2, -2
8, 1, 63, 425, 6, 0, 138, 2, 5
8, 1, 63, 426, 6, 0, 138, 2, 4
8, 1, 63, 427, 6, 0, 138, 2, 3
8, 1, 63, 428, 6, 0, 138, 2, 2
8, 1, 63, 456, 6, 0, 138, 2, 5
8, 1, 63, 457, 6, 0, 138, 2, 4
8, 1, 63, 458, 6, 0, 138, 2, 3
8, 1, 63, 459, 6, 0, 138, 2, 2
8, 1, 65, 57, 0, 0, 138, 1, 0
8, 1, 65, 58, 0, 0, 138, 1, 0
8, 1, 65, 59, 0, 0, 138, 1, 0
8, 1, 65, 60, 0, 0, 138, 1, 0
8, 1, 65, 75, 0, 0, 138, 1, 0
8, 1, 65, 76, 0, 0, 138, 1, 0
8, 1, 65, 77, 0, 0, 138, 1, 0
8, 1, 65, 78, 0, 0, 138, 1, 0
8, 1, 65, 107, 1, 0, 138, 2, 0
8, 1, 65, 108, 1, 0, 138, 2, -1
8, 1, 65, 109, 1, 0, 138, 2, -2
8, 1, 65, 110, 1, 0, 138, 2, -3
8, 1, 64, 450, 4, 0, 138, 1, 4
8, 1, 64, 451, 4, 0, 138, 1, 4
8, 1, 64, 452, 4, 0, 138, 1, 4
8, 1, 64, 453, 4, 0, 138, 1, 4
8, 1, 64, 57, 0, 0, 138, 1, 0
8, 1, 64, 58, 0, 0, 138, 1, 0
8, 1, 64, 59, 0, 0, 138, 1, 0
8, 1, 64, 60, 0, 0, 138, 1, 0
8, 1, 65, 108, 2, 0, 138, 2, 1
8, 1, 65, 109, 2, 0, 138, 2, 0
8, 1, 65, 110, 2, 0, 138, 2, -1
8, 1, 65, 111, 2, 0, 138, 2, -2
8, 1, 65, 61, 0, 0, 139, 1, 0
8, 1, 65, 62, 0, 0, 139, 1, 0
8, 1, 65, 63, 0, 0, 139, 1, 0
8, 1, 65, 64, 0, 0, 139, 1, 0
8, 1, 64, 101, 3, 0, 139, 2, 2
8, 1, 64, 102, 3, 0, 139, 2, 1
8, 1, 64, 103, 3, 0, 139, 2, 0
8, 1, 64, 104, 3, 0, 139, 2, -1
8, 1, 65, 320, 4, 0, 139, 1, 4
8, 1, 65, 321, 4, 0, 139, 1, 4
8, 1, 65, 322, 4, 0, 139, 1, 4
8, 1, 65, 323, 4, 0, 139, 1, 4
8, 1, 65, 375, 3, 0, 139, 1, 3
8, 1, 65, 376, 3, 0, 139, 1, 3
8, 1, 65, 377, 3, 0, 139, 1, 3
8, 1, 65, 378, 3, 0, 139, 1, 3
8, 1, 65, 98, 3, 0, 140, 2, 2
8, 1, 65, 99, 3, 0, 140, 2, 1
8, 1, 65, 100, 3, 0, 140, 2, 0
8, 1, 65, 101, 3, 0, 140, 2, -1
8, 1, 64, 375, 3, 0, 140, 1, 3
8, 1, 64, 376, 3, 0, 140, 1, 3
8, 1, 64, 377, 3, 0, 140, 1, 3
8, 1, 64, 378, 3, 0, 140, 1, 3
8, 1, 64, 175, 1, 0, 140, 1, 1
8, 1, 64, 176, 1, 0, 140, 1, 1
8, 1, 64, 177, 1, 0, 140, 1, 1
8, 1, 64, 178, 1, 0, 140, 1, 1
8, 1, 65, 58, 0, 0, 140, 1, 0
8, 1, 65, 59, 0, 0, 140, 1, 0
8, 1, 65, 60, 0, 0, 140, 1, 0
8, 1, 65, 61, 0, 0, 140, 1, 0
8, 1, 65, 57, 0, 0, 140, 1, 0
8, 1, 65, 58, 0, 0, 140, 1, 0
8, 1, 65, 59, 0, 0, 140, 1, 0
8, 1, 65, 60, 0, 0, 140, 1, 0
8, 1, 65, 57, 0, 0, 140, 1, 0
8, 1, 65, 58, 0, 0, 140, 1, 0
8, 1, 65, 59, 0, 0, 140, 1, 0
8, 1, 65, 60, 0, 0, 140, 1, 0
8, 1, 66, 75, 0, 0, 140, 1, 0
8, 1, 66, 76, 0, 0, 140, 1, 0
8, 1, 66, 77, 0, 0, 140, 1, 0
8, 1, 66, 78, 0, 0, 140, 1, 0
8, 1, 65, 75, 0, 0, 140, 1, 0
8, 1, 66, 106, 2, 0, 140, 2, 1
8, 1, 65, 76, 0, 0, 140, 1, 0
8, 1, 66, 107, 2, 0, 140, 2, 0
8, 1, 65, 77, 0, 0, 140, 1, 0
8, 1, 66, 108, 2, 0, 140, 2, -1
8, 1, 65, 78, 0, 0, 140, 1, 0
8, 1, 66, 109, 2, 0, 140, 2, -2
8, 1, 65, 414, 4, 0, 140, 2, 3
8, 1, 65, 415, 4, 0, 140, 2, 2
8, 1, 65, 416, 4, 0, 140, 2, 1
8, 1, 65, 417, 4, 0, 140, 2, 0
8, 1, 64, 423, 4, 0, 141, 2, 3
8, 1, 64, 424, 4, 0, 141, 2, 2
8, 1, 64, 425, 4, 0, 141, 2, 1
8, 1, 64, 426, 4, 0, 141, 2, 0
8, 1, 66, 66, 0, 0, 141, 1, 0
8, 1, 66, 67, 0, 0, 141, 1, 0
8, 1, 66, 68, 0, 0, 141, 1, 0
8, 1, 66, 69, 0, 0, 141, 1, 0
8, 1, 65, 96, 1, 0, 141, 2, 0
8, 1, 65, 97, 1, 0, 141, 2, -1
8, 1, 65, 98, 1, 0, 141, 2, -2
8, 1, 65, 99, 1, 0, 141, 2, -3
8, 1, 65, 100, 1, 0, 141, 2, -4
8, 1, 65, 102, 1, 0, 141, 2, 0
8, 1, 65, 103, 1, 0, 141, 2, -1
8, 1, 65, 104, 1, 0, 141, 2, -2
8, 1, 65, 105, 1, 0, 141, 2, -3
8, 1, 65, 95, 1, 0, 141, 2, 0
8, 1, 65, 96, 1, 0, 141, 2, -1
8, 1, 65, 97, 1, 0, 141, 2, -2
8, 1, 65, 98, 1, 0, 141, 2, -3
8, 1, 67, 75, 0, 0, 141, 1, 0
8, 1, 67, 76, 0, 0, 141, 1, 0
8, 1, 67, 77, 0, 0, 141, 1, 0
8, 1, 67, 78, 0, 0, 141, 1, 0
8, 1, 67, 75, 0, 0, 141, 1, 0
8, 1, 67, 76, 0, 0, 141, 1, 0
8, 1, 67, 77, 0, 0, 141, 1, 0
8, 1, 67, 78, 0, 0, 141, 1, 0
8, 1, 67, 106, 2, 0, 141, 2, 1
8, 1, 67, 107, 2, 0, 141, 2, 0
8, 1, 67, 108, 2, 0, 141, 2, -1
8, 1, 67, 109, 2, 0, 141, 2, -2
8, 1, 67, 104, 2, 0, 141, 2, 1
8, 1, 67, 105, 2, 0, 141, 2, 0
8, 1, 67, 106, 2, 0, 141, 2, -1
8, 1, 67, 107, 2, 0, 141, 2, -2
8, 1, 66, 66, 0, 0, 142, 1, 0
8, 1, 66, 67, 0, 0, 142, 1, 0
8, 1, 65, 2, 0, 0, 142, 2, -1
8, 1, 66, 68, 0, 0, 142, 1, 0
8, 1, 65, 3, 0, 0, 142, 2, -2
8, 1, 68, 2, 0, 0, 142, 2, -1
8, 1, 66, 69, 0, 0, 142, 1, 0
8, 1, 65, 4, 0, 0, 142, 2, -3
8, 1, 68, 3, 0, 0, 142, 2, -2
8, 1, 65, 5, 0, 0, 142, 2, -4
8, 1, 68, 4, 0, 0, 142, 2, -3
8, 1, 68, 5, 0, 0, 142, 2, -4
8, 1, 66, 293, 4, 0, 142, 2, 3
8, 1, 66, 294, 4, 0, 142, 2, 2
8, 1, 66, 295, 4, 0, 142, 2, 1
8, 1, 66, 296, 4, 0, 142, 2, 0
8, 1, 66, 65, 0, 0, 142, 1, 0
8, 1, 66, 66, 0, 0, 142, 1, 0
8, 1, 66, 67, 0, 0, 142, 1, 0
8, 1, 66, 68, 0, 0, 142, 1, 0
8, 1, 66, 375, 3, 0, 142, 1, 3
8, 1, 66, 376, 3, 0, 142, 1, 3
8, 1, 66, 377, 3, 0, 142, 1, 3
8, 1, 66, 378, 3, 0, 142, 1, 3
8, 1, 68, 107, 2, 0, 142, 2, 1
8, 1, 68, 108, 2, 0, 142, 2, 0
8, 1, 68, 109, 2, 0, 142, 2, -1
8, 1, 68, 110, 2, 0, 142, 2, -2
8, 1, 68, 100, 1, 0, 142, 2, 0
8, 1, 68, 101, 1, 0, 142, 2, -1
8, 1, 68, 102, 1, 0, 142, 2, -2
8, 1, 68, 103, 1, 0, 142, 2, -3
8, 1, 68, 103, 2, 0, 142, 2, 1
8, 1, 68, 104, 2, 0, 142, 2, 0
8, 1, 68, 105, 2, 0, 142, 2, -1
8, 1, 68, 106, 2, 0, 142, 2, -2
8, 1, 68, 75, 0, 0, 142, 1, 0
8, 1, 68, 76, 0, 0, 142, 1, 0
8, 1, 68, 77, 0, 0, 142, 1, 0
8, 1, 68, 78, 0, 0, 142, 1, 0
8, 1, 67, 76, 1, 0, 143, 2, 0
8, 1, 67, 77, 1, 0, 143, 2, -1
8, 1, 67, 78, 1, 0, 143, 2, -2
8, 1, 67, 79, 1, 0, 143, 2, -3
8, 1, 68, 113, 2, 0, 143, 2, 1
8, 1, 68, 114, 2, 0, 143, 2, 0
8, 1, 68, 101, 2, 0, 143, 2, 1
8, 1, 68, 115, 2, 0, 143, 2, -1
8, 1, 68, 102, 2, 0, 143, 2, 0
8, 1, 68, 116, 2, 0, 143, 2, -2
8, 1, 68, 103, 2, 0, 143, 2, -1
8, 1, 68, 104, 2, 0, 143, 2, -2
8, 1, 68, 175, 1, 0, 143, 1, 1
8, 1, 68, 176, 1, 0, 143, 1, 1
8, 1, 68, 177, 1, 0, 143, 1, 1
8, 1, 68, 178, 1, 0, 143, 1, 1
8, 1, 67, 75, 0, 0, 143, 1, 0
8, 1, 67, 76, 0, 0, 143, 1, 0
8, 1, 67, 77, 0, 0, 143, 1, 0
8, 1, 67, 78, 0, 0, 143, 1, 0
8, 1, 67, 87, 2, 0, 143, 2, 1
8, 1, 67, 88, 2, 0, 143, 2, 0
8, 1, 67, 89, 2, 0, 143, 2, -1
8, 1, 67, 90, 2, 0, 143, 2, -2
8, 1, 66, 434, 5, 0, 143, 2, 4
8, 1, 66, 435, 5, 0, 143, 2, 3
8, 1, 66, 436, 5, 0, 143, 2, 2
8, 1, 66, 437, 5, 0, 143, 2, 1
8, 1, 67, 106, 1, 0, 143, 2, 0
8, 1, 67, 175, 1, 0, 143, 1, 1
8, 1, 67, 107, 1, 0, 143, 2, -1
8, 1, 69, 2, 0, 0, 143, 2, -1
8, 1, 67, 176, 1, 0, 143, 1, 1
8, 1, 67, 108, 1, 0, 143, 2, -2
8, 1, 69, 3, 0, 0, 143, 2, -2
8, 1, 67, 177, 1, 0, 143, 1, 1
8, 1, 67, 109, 1, 0, 143, 2, -3
8, 1, 69, 4, 0, 0, 143, 2, -3
8, 1, 67, 178, 1, 0, 143, 1, 1
8, 1, 69, 5, 0, 0, 143, 2, -4
8, 1, 67, 137, 2, 0, 143, 2, 1
8, 1, 69, 100, 3, 0, 143, 2, 2
8, 1, 67, 138, 2, 0, 143, 2, 0
8, 1, 69, 101, 3, 0, 143, 2, 1
8, 1, 67, 139, 2, 0, 143, 2, -1
8, 1, 69, 102, 3, 0, 143, 2, 0
8, 1, 67, 140, 2, 0, 143, 2, -2
8, 1, 69, 103, 3, 0, 143, 2, -1
8, 1, 69, 23, 0, 0, 143, 2, -1
8, 1, 69, 24, 0, 0, 143, 2, -2
8, 1, 69, 25, 0, 0, 143, 2, -3
8, 1, 69, 26, 0, 0, 143, 2, -4
8, 1, 69, 23, 0, 0, 144, 2, -1
8, 1, 69, 24, 0, 0, 144, 2, -2
8, 1, 69, 25, 0, 0, 144, 2, -3
8, 1, 69, 26, 0, 0, 144, 2, -4
8, 1, 69, 88, 1, 0, 144, 2, 0
8, 1, 69, 89, 1, 0, 144, 2, -1
8, 1, 69, 90, 1, 0, 144, 2, -2
8, 1, 69, 91, 1, 0, 144, 2, -3
8, 1, 68, 92, 2, 0, 144, 2, 1
8, 1, 68, 93, 2, 0, 144, 2, 0
8, 1, 68, 94, 2, 0, 144, 2, -1
8, 1, 68, 95, 2, 0, 144, 2, -2
8, 1, 69, 175, 1, 0, 144, 1, 1
8, 1, 69, 176, 1, 0, 144, 1, 1
8, 1, 69, 177, 1, 0, 144, 1, 1
8, 1, 67, 97, 2, 0, 145, 2, 1
8, 1, 67, 98, 2, 0, 145, 2, 0
8, 1, 67, 99, 2, 0, 145, 2, -1
8, 1, 67, 100, 2, 0, 145, 2, -2
8, 1, 68, 75, 0, 0, 145, 1, 0
8, 1, 68, 76, 0, 0, 145, 1, 0
8, 1, 68, 77, 0, 0, 145, 1, 0
8, 1, 68, 78, 0, 0, 145, 1, 0
8, 1, 69, 275, 2, 0, 145, 1, 2
8, 1, 69, 276, 2, 0, 145, 1, 2
8, 1, 69, 277, 2, 0, 145, 1, 2
8, 1, 69, 278, 2, 0, 145, 1, 2
8, 1, 69, 275, 2, 0, 145, 1, 2
8, 1, 69, 276, 2, 0, 145, 1, 2
8, 1, 69, 277, 2, 0, 145, 1, 2
8, 1, 69, 278, 2, 0, 145, 1, 2
8, 1, 68, 258, 2, 0, 145, 2, 1
8, 1, 68, 259, 2, 0, 145, 2, 0
8, 1, 69, 2, 0, 0, 145, 2, -1
8, 1, 68, 260, 2, 0, 145, 2, -1
8, 1, 69, 3, 0, 0, 145, 2, -2
8, 1, 68, 261, 2, 0, 145, 2, -2
8, 1, 69, 4, 0, 0, 145, 2, -3
8, 1, 69, 5, 0, 0, 145, 2, -4
8, 1, 68, 98, 2, 0, 145, 2, 1
8, 1, 68, 99, 2, 0, 145, 2, 0
8, 1, 68, 100, 2, 0, 145, 2, -1
8, 1, 68, 101, 2, 0, 145, 2, -2
8, 1, 68, 98, 1, 0, 145, 2, 0
8, 1, 68, 99, 1, 0, 145, 2, -1
8, 1, 68, 100, 1, 0, 145, 2, -2
8, 1, 68, 101, 1, 0, 145, 2, -3
8, 1, 70, 87, 1, 0, 145, 2, 0
8, 1, 70, 88, 1, 0, 145, 2, -1
8, 1, 70, 89, 1, 0, 145, 2, -2
8, 1, 70, 90, 1, 0, 145, 2, -3
8, 1, 69, 78, 1, 0, 145, 2, 0
8, 1, 69, 79, 1, 0, 145, 2, -1
8, 1, 69, 80, 1, 0, 145, 2, -2
8, 1, 69, 81, 1, 0, 145, 2, -3
8, 1, 70, 97, 1, 0, 145, 2, 0
8, 1, 70, 98, 1, 0, 145, 2, -1
8, 1, 70, 99, 1, 0, 145, 2, -2
8, 1, 70, 100, 1, 0, 145, 2, -3
8, 1, 70, 101, 1, 0, 145, 2, -4
8, 1, 69, 146, 3, 0, 146, 2, 2
8, 1, 69, 147, 3, 0, 146, 2, 1
8, 1, 70, 2, 0, 0, 146, 2, -1
8, 1, 69, 148, 3, 0, 146, 2, 0
8, 1, 70, 3, 0, 0, 146, 2, -2
8, 1, 69, 149, 3, 0, 146, 2, -1
8, 1, 70, 4, 0, 0, 146, 2, -3
8, 1, 70, 5, 0, 0, 146, 2, -4
8, 1, 70, 75, 0, 0, 146, 1, 0
8, 1, 70, 76, 0, 0, 146, 1, 0
8, 1, 70, 77, 0, 0, 146, 1, 0
8, 1, 70, 78, 0, 0, 146, 1, 0
8, 1, 68, 275, 2, 0, 146, 1, 2
8, 1, 68, 276, 2, 0, 146, 1, 2
8, 1, 68, 277, 2, 0, 146, 1, 2
8, 1, 68, 278, 2, 0, 146, 1, 2
8, 1, 70, 75, 0, 0, 146, 1, 0
8, 1, 70, 76, 0, 0, 146, 1, 0
8, 1, 69, 2, 0, 0, 146, 2, -1
8, 1, 70, 77, 0, 0, 146, 1, 0
8, 1, 69, 3, 0, 0, 146, 2, -2
8, 1, 70, 78, 0, 0, 146, 1, 0
8, 1, 69, 4, 0, 0, 146, 2, -3
8, 1, 69, 5, 0, 0, 146, 2, -4
8, 1, 69, 75, 0, 0, 146, 1, 0
8, 1, 69, 76, 0, 0, 146, 1, 0
8, 1, 69, 77, 0, 0, 146, 1, 0
8, 1, 69, 78, 0, 0, 146, 1, 0
8, 1, 70, 62, 0, 0, 146, 1, 0
8, 1, 70, 63, 0, 0, 146, 1, 0
8, 1, 70, 64, 0, 0, 146, 1, 0
8, 1, 70, 65, 0, 0, 146, 1, 0
8, 1, 69, 175, 1, 0, 147, 1, 1
8, 1, 69, 176, 1, 0, 147, 1, 1
8, 1, 69, 177, 1, 0, 147, 1, 1
8, 1, 69, 178, 1, 0, 147, 1, 1
8, 1, 68, 375, 3, 0, 147, 1, 3
8, 1, 68, 376, 3, 0, 147, 1, 3
8, 1, 68, 377, 3, 0, 147, 1, 3
8, 1, 68, 378, 3, 0, 147, 1, 3
8, 1, 70, 141, 2, 0, 147, 2, 1
8, 1, 70, 142, 2, 0, 147, 2, 0
8, 1, 70, 143, 2, 0, 147, 2, -1
8, 1, 70, 144, 2, 0, 147, 2, -2
8, 1, 69, 430, 4, 0, 147, 2, 3
8, 1, 69, 431, 4, 0, 147, 2, 2
8, 1, 69, 432, 4, 0, 147, 2, 1
8, 1, 69, 433, 4, 0, 147, 2, 0
8, 1, 70, 102, 2, 0, 147, 2, 1
8, 1, 70, 103, 2, 0, 147, 2, 0
8, 1, 70, 104, 2, 0, 147, 2, -1
8, 1, 70, 105, 2, 0, 147, 2, -2
8, 1, 69, 105, 1, 0, 147, 2, 0
8, 1, 69, 106, 1, 0, 147, 2, -1
8, 1, 69, 107, 1, 0, 147, 2, -2
8, 1, 69, 108, 1, 0, 147, 2, -3
8, 1, 69, 102, 1, 0, 147, 2, 0
8, 1, 69, 103, 1, 0, 147, 2, -1
8, 1, 69, 104, 1, 0, 147, 2, -2
8, 1, 69, 105, 1, 0, 147, 2, -3
8, 1, 69, 97, 1, 0, 147, 2, 0
8, 1, 69, 98, 1, 0, 147, 2, -1
8, 1, 69, 99, 1, 0, 147, 2, -2
8, 1, 69, 100, 1, 0, 147, 2, -3
8, 1, 70, 91, 1, 0, 148, 2, 0
8, 1, 70, 92, 1, 0, 148, 2, -1
8, 1, 70, 93, 1, 0, 148, 2, -2
8, 1, 70, 94, 1, 0, 148, 2, -3
8, 1, 70, 83, 1, 0, 148, 2, 0
8, 1, 70, 84, 1, 0, 148, 2, -1
8, 1, 70, 85, 1, 0, 148, 2, -2
8, 1, 70, 86, 1, 0, 148, 2, -3
8, 1, 70, 108, 2, 0, 148, 2, 1
8, 1, 70, 109, 2, 0, 148, 2, 0
8, 1, 70, 110, 2, 0, 148, 2, -1
8, 1, 70, 111, 2, 0, 148, 2, -2
8, 1, 70, 410, 4, 0, 148, 2, 3
8, 1, 70, 411, 4, 0, 148, 2, 2
8, 1, 70, 412, 4, 0, 148, 2, 1
8, 1, 70, 413, 4, 0, 148, 2, 0
8, 1, 70, 414, 4, 0, 148, 2, -1
8, 1, 70, 101, 1, 0, 148, 2, 0
8, 1, 70, 102, 1, 0, 148, 2, -1
8, 1, 70, 103, 1, 0, 148, 2, -2
8, 1, 70, 104, 1, 0, 148, 2, -3
8, 1, 69, 102, 1, 0, 148, 2, 0
8, 1, 69, 103, 1, 0, 148, 2, -1
8, 1, 69, 104, 1, 0, 148, 2, -2
8, 1, 69, 105, 1, 0, 148, 2, -3
8, 1, 69, 275, 2, 0, 148, 1, 2
8, 1, 69, 276, 2, 0, 148, 1, 2
8, 1, 69, 277, 2, 0, 148, 1, 2
8, 1, 69, 278, 2, 0, 148, 1, 2
8, 1, 71, 108, 2, 0, 148, 2, 1
8, 1, 71, 109, 2, 0, 148, 2, 0
8, 1, 71, 110, 2, 0, 148, 2, -1
8, 1, 71, 111, 2, 0, 148, 2, -2
8, 1, 70, 101, 1, 0, 148, 2, 0
8, 1, 70, 102, 1, 0, 148, 2, -1
8, 1, 70, 103, 1, 0, 148, 2, -2
8, 1, 70, 104, 1, 0, 148, 2, -3
8, 1, 71, 101, 1, 0, 149, 2, 0
8, 1, 71, 102, 1, 0, 149, 2, -1
8, 1, 71, 103, 1, 0, 149, 2, -2
8, 1, 71, 104, 1, 0, 149, 2, -3
8, 1, 71, 86, 2, 0, 149, 2, 1
8, 1, 71, 87, 2, 0, 149, 2, 0
8, 1, 71, 88, 2, 0, 149, 2, -1
8, 1, 71, 89, 2, 0, 149, 2, -2
8, 1, 71, 152, 4, 0, 149, 2, 3
8, 1, 71, 153, 4, 0, 149, 2, 2
8, 1, 71, 154, 4, 0, 149, 2, 1
8, 1, 71, 155, 4, 0, 149, 2, 0
8, 1, 71, 90, 1, 0, 149, 2, 0
8, 1, 71, 91, 1, 0, 149, 2, -1
8, 1, 71, 92, 1, 0, 149, 2, -2
8, 1, 71, 93, 1, 0, 149, 2, -3
8, 1, 71, 147, 2, 0, 149, 2, 1
8, 1, 71, 148, 2, 0, 149, 2, 0
8, 1, 71, 149, 2, 0, 149, 2, -1
8, 1, 71, 150, 2, 0, 149, 2, -2
8, 1, 71, 59, 0, 0, 149, 1, 0
8, 1, 71, 60, 0, 0, 149, 1, 0
8, 1, 71, 61, 0, 0, 149, 1, 0
8, 1, 71, 62, 0, 0, 149, 1, 0
8, 1, 70, 75, 0, 0, 149, 1, 0
8, 1, 70, 76, 0, 0, 149, 1, 0
8, 1, 70, 77, 0, 0, 149, 1, 0
8, 1, 70, 78, 0, 0, 149, 1, 0
8, 1, 69, 427, 4, 0, 149, 2, 3
8, 1, 69, 428, 4, 0, 149, 2, 2
8, 1, 69, 429, 4, 0, 149, 2, 1
8, 1, 69, 430, 4, 0, 149, 2, 0
8, 1, 70, 109, 2, 0, 149, 2, 1
8, 1, 70, 110, 2, 0, 150, 2, 0
8, 1, 70, 111, 2, 0, 150, 2, -1
8, 1, 70, 112, 2, 0, 150, 2, -2
8, 1, 71, 141, 3, 0, 150, 2, 2
8, 1, 71, 142, 3, 0, 150, 2, 1
8, 1, 71, 143, 3, 0, 150, 2, 0
8, 1, 71, 144, 3, 0, 150, 2, -1
8, 1, 72, 57, 0, 0, 150, 1, 0
8, 1, 72, 58, 0, 0, 150, 1, 0
8, 1, 72, 59, 0, 0, 150, 1, 0
8, 1, 72, 60, 0, 0, 150, 1, 0
8, 1, 72, 75, 2, 0, 150, 2, 1
8, 1, 72, 76, 2, 0, 150, 2, 0
8, 1, 72, 77, 2, 0, 150, 2, -1
8, 1, 72, 78, 2, 0, 150, 2, -2
8, 1, 72, 75, 0, 0, 150, 1, 0
8, 1, 72, 76, 0, 0, 150, 1, 0
8, 1, 72, 77, 0, 0, 150, 1, 0
8, 1, 72, 78, 0, 0, 150, 1, 0
8, 1, 72, 66, 0, 0, 150, 1, 0
8, 1, 72, 67, 0, 0, 150, 1, 0
8, 1, 72, 68, 0, 0, 150, 1, 0
8, 1, 72, 69, 0, 0, 150, 1, 0
8, 1, 72, 94, 1, 0, 150, 2, 0
8, 1, 72, 95, 1, 0, 150, 2, -1
8, 1, 72, 96, 1, 0, 150, 2, -2
8, 1, 72, 97, 1, 0, 150, 2, -3
8, 1, 71, 384, 4, 0, 150, 2, 3
8, 1, 71, 385, 4, 0, 150, 2, 2
8, 1, 71, 386, 4, 0, 150, 2, 1
8, 1, 71, 387, 4, 0, 150, 2, 0
8, 1, 70, 275, 2, 0, 151, 1, 2
8, 1, 70, 276, 2, 0, 151, 1, 2
8, 1, 72, 109, 2, 0, 151, 2, 1
8, 1, 70, 277, 2, 0, 151, 1, 2
8, 1, 72, 110, 2, 0, 151, 2, 0
8, 1, 70, 278, 2, 0, 151, 1, 2
8, 1, 72, 111, 2, 0, 151, 2, -1
8, 1, 72, 112, 2, 0, 151, 2, -2
8, 1, 72, 275, 2, 0, 151, 1, 2
8, 1, 72, 276, 2, 0, 151, 1, 2
8, 1, 72, 277, 2, 0, 151, 1, 2
8, 1, 72, 278, 2, 0, 151, 1, 2
8, 1, 70, 153, 2, 0, 151, 2, 1
8, 1, 70, 154, 2, 0, 151, 2, 0
8, 1, 71, 106, 1, 0, 151, 2, 0
8, 1, 70, 155, 2, 0, 151, 2, -1
8, 1, 71, 107, 1, 0, 151, 2, -1
8, 1, 70, 156, 2, 0, 151, 2, -2
8, 1, 71, 108, 1, 0, 151, 2, -2
8, 1, 71, 109, 1, 0, 151, 2, -3
8, 1, 72, 82, 2, 0, 151, 2, 1
8, 1, 72, 83, 2, 0, 151, 2, 0
8, 1, 72, 84, 2, 0, 151, 2, -1
8, 1, 72, 85, 2, 0, 151, 2, -2
8, 1, 73, 75, 0, 0, 151, 1, 0
8, 1, 73, 76, 0, 0, 151, 1, 0
8, 1, 73, 77, 0, 0, 151, 1, 0
8, 1, 73, 78, 0, 0, 151, 1, 0
8, 1, 73, 135, 3, 0, 152, 2, 2
8, 1, 73, 136, 3, 0, 152, 2, 1
8, 1, 73, 137, 3, 0, 152, 2, 0
8, 1, 73, 138, 3, 0, 152, 2, -1
8, 1, 72, 110, 2, 0, 152, 2, 1
8, 1, 72, 111, 2, 0, 152, 2, 0
8, 1, 72, 112, 2, 0, 152, 2, -1
8, 1, 72, 113, 2, 0, 152, 2, -2
8, 1, 70, 375, 3, 0, 152, 1, 3
8, 1, 70, 376, 3, 0, 152, 1, 3
8, 1, 70, 377, 3, 0, 152, 1, 3
8, 1, 70, 378, 3, 0, 152, 1, 3
8, 1, 72, 97, 3, 0, 152, 2, 2
8, 1, 72, 98, 3, 0, 152, 2, 1
8, 1, 73, 2, 0, 0, 152, 2, -1
8, 1, 72, 99, 3, 0, 152, 2, 0
8, 1, 73, 3, 0, 0, 152, 2, -2
8, 1, 72, 100, 3, 0, 152, 2, -1
8, 1, 73, 4, 0, 0, 152, 2, -3
8, 1, 73, 5, 0, 0, 152, 2, -4
8, 1, 71, 106, 1, 0, 152, 2, 0
8, 1, 71, 107, 1, 0, 152, 2, -1
8, 1, 71, 108, 1, 0, 152, 2, -2
8, 1, 71, 109, 1, 0, 152, 2, -3
8, 1, 70, 435, 4, 0, 152, 2, 3
8, 1, 70, 436, 4, 0, 152, 2, 2
8, 1, 70, 437, 4, 0, 152, 2, 1
8, 1, 70, 438, 4, 0, 152, 2, 0
8, 1, 73, 107, 3, 0, 152, 2, 2
8, 1, 73, 108, 3, 0, 152, 2, 1
8, 1, 73, 109, 3, 0, 153, 2, 0
8, 1, 73, 110, 3, 0, 153, 2, -1
8, 1, 71, 65, 1, 0, 153, 2, 0
