key,generation,grandChild,survivedTime,eatenTrees,reproduced,reproducedMutual,timeOfDeath,causeOfDeath,fitness,newLevel
196, 1, 48, 29, 0, 0, 0, 285, 2, 0, 0
196, 1, 48, 205, 10, 0, 1, 286, 2, 17, 0
196, 1, 48, 48, 5, 0, 0, 286, 2, 5, 0
196, 1, 47, 257, 7, 0, 2, 286, 2, 18, 0
196, 1, 48, 8, 0, 0, 0, 286, 2, 0, 0
196, 1, 47, 205, 2, 0, 0, 286, 1, 6, 0
196, 1, 48, 21, 4, 0, 0, 286, 2, 4, 0
196, 1, 47, 148, 0, 0, 0, 286, 1, 2, 0
196, 1, 48, 37, 0, 0, 0, 286, 2, 0, 0
196, 1, 47, 110, 2, 0, 1, 286, 2, 7, 0
196, 1, 48, 4, 0, 0, 0, 286, 2, 0, 0
196, 1, 49, 61, 1, 0, 0, 286, 2, 2, 0
196, 1, 48, 41, 1, 0, 0, 286, 2, 1, 0
196, 1, 48, 29, 4, 0, 0, 286, 2, 4, 0
196, 1, 48, 5, 0, 0, 0, 286, 2, 0, 0
196, 1, 47, 120, 0, 0, 0, 286, 2, 2, 0
196, 1, 48, 30, 1, 0, 0, 286, 2, 1, 0
196, 1, 49, 61, 0, 0, 0, 286, 2, 1, 0
196, 1, 48, 17, 1, 0, 0, 286, 2, 1, 0
196, 1, 47, 139, 0, 0, 0, 286, 1, 2, 0
196, 1, 48, 58, 1, 0, 0, 286, 2, 2, 0
196, 1, 48, 48, 1, 0, 0, 286, 2, 1, 0
196, 1, 48, 11, 0, 0, 0, 286, 2, 0, 0
196, 1, 48, 4, 1, 0, 0, 286, 2, 1, 0
196, 1, 47, 138, 0, 0, 0, 286, 1, 2, 0
196, 1, 47, 182, 3, 0, 0, 286, 2, 6, 0
196, 1, 49, 76, 2, 0, 0, 286, 2, 3, 0
196, 1, 47, 140, 0, 0, 0, 286, 1, 2, 0
196, 1, 48, 2, 0, 0, 0, 286, 2, 0, 0
196, 1, 47, 138, 1, 0, 0, 286, 2, 3, 0
196, 1, 47, 138, 0, 0, 0, 286, 1, 2, 0
196, 1, 49, 81, 0, 0, 0, 286, 2, 1, 0
196, 1, 48, 124, 2, 0, 0, 286, 2, 4, 0
196, 1, 47, 139, 0, 0, 0, 286, 1, 2, 0
196, 1, 47, 283, 2, 0, 0, 286, 1, 7, 0
196, 1, 48, 234, 1, 0, 0, 286, 1, 5, 0
196, 1, 48, 53, 6, 0, 0, 286, 2, 7, 0
196, 1, 48, 17, 1, 0, 0, 286, 2, 1, 0
196, 1, 47, 194, 2, 0, 0, 286, 2, 5, 0
196, 1, 47, 143, 0, 0, 0, 286, 1, 2, 0
196, 1, 48, 50, 1, 0, 0, 286, 2, 2, 0
196, 1, 48, 73, 3, 0, 0, 286, 2, 4, 0
196, 1, 46, 447, 5, 0, 1, 287, 2, 16, 0
196, 1, 47, 139, 0, 0, 0, 287, 1, 2, 0
196, 1, 48, 65, 1, 0, 0, 287, 2, 2, 0
196, 1, 48, 62, 2, 0, 0, 287, 2, 3, 0
196, 1, 48, 10, 1, 0, 0, 287, 2, 1, 0
196, 1, 47, 139, 0, 0, 0, 287, 1, 2, 0
196, 1, 47, 139, 0, 0, 0, 287, 1, 2, 0
196, 1, 48, 20, 1, 0, 0, 287, 2, 1, 0
196, 1, 48, 5, 0, 0, 0, 287, 2, 0, 0
196, 1, 47, 198, 10, 0, 1, 287, 2, 16, 0
196, 1, 48, 13, 0, 0, 0, 287, 2, 0, 0
196, 1, 48, 35, 0, 0, 0, 287, 2, 0, 0
196, 1, 48, 29, 2, 0, 0, 287, 2, 2, 0
196, 1, 48, 50, 0, 0, 0, 287, 2, 1, 0
196, 1, 48, 122, 0, 0, 0, 287, 1, 2, 0
196, 1, 48, 323, 3, 0, 0, 287, 1, 9, 0
196, 1, 48, 20, 0, 0, 0, 287, 2, 0, 0
196, 1, 48, 139, 0, 0, 0, 287, 1, 2, 0
196, 1, 47, 163, 3, 0, 0, 287, 2, 6, 0
196, 1, 48, 51, 0, 0, 0, 287, 2, 1, 0
196, 1, 48, 40, 0, 0, 0, 287, 2, 0, 0
196, 1, 47, 281, 6, 0, 2, 287, 2, 17, 0
196, 1, 48, 93, 1, 0, 0, 287, 2, 2, 0
196, 1, 48, 64, 1, 0, 0, 287, 2, 2, 0
196, 1, 48, 62, 1, 0, 0, 287, 2, 2, 0
196, 1, 47, 226, 7, 0, 0, 288, 2, 11, 0
196, 1, 48, 158, 1, 0, 0, 288, 2, 4, 0
196, 1, 49, 128, 5, 0, 0, 288, 2, 7, 0
196, 1, 47, 272, 4, 0, 1, 288, 1, 12, 0
196, 1, 48, 142, 1, 0, 0, 288, 1, 3, 0
196, 1, 48, 46, 0, 0, 0, 288, 2, 0, 0
196, 1, 48, 16, 0, 0, 0, 288, 2, 0, 0
196, 1, 48, 34, 0, 0, 0, 288, 2, 0, 0
196, 1, 48, 142, 0, 0, 0, 288, 1, 2, 0
196, 1, 48, 134, 1, 0, 0, 288, 1, 3, 0
196, 1, 48, 2, 0, 0, 0, 288, 2, 0, 0
196, 1, 48, 5, 0, 0, 0, 288, 2, 0, 0
196, 1, 46, 494, 5, 0, 0, 288, 2, 14, 0
196, 1, 48, 126, 4, 0, 1, 288, 2, 9, 0
196, 1, 47, 513, 4, 0, 2, 288, 2, 20, 0
196, 1, 48, 177, 17, 0, 0, 288, 2, 20, 0
196, 1, 48, 27, 0, 0, 0, 288, 2, 0, 0
196, 1, 47, 201, 2, 0, 0, 288, 2, 6, 0
196, 1, 48, 61, 0, 0, 0, 288, 2, 1, 0
196, 1, 49, 143, 0, 0, 0, 288, 1, 2, 0
196, 1, 48, 57, 0, 0, 0, 288, 2, 1, 0
196, 1, 48, 33, 0, 0, 0, 288, 2, 0, 0
196, 1, 48, 15, 0, 0, 0, 288, 2, 0, 0
196, 1, 47, 202, 1, 0, 0, 288, 2, 5, 0
196, 1, 48, 100, 2, 0, 0, 288, 2, 4, 0
196, 1, 49, 147, 2, 0, 0, 288, 2, 4, 0
196, 1, 48, 139, 0, 0, 0, 288, 1, 2, 0
196, 1, 48, 86, 4, 0, 1, 288, 2, 8, 0
196, 1, 48, 143, 3, 0, 0, 288, 2, 5, 0
196, 1, 48, 100, 5, 0, 0, 288, 2, 7, 0
196, 1, 48, 46, 1, 0, 0, 288, 2, 1, 0
196, 1, 48, 123, 4, 0, 0, 288, 2, 6, 0
196, 1, 48, 24, 0, 0, 0, 288, 2, 0, 0
196, 1, 48, 39, 0, 0, 0, 288, 2, 0, 0
196, 1, 48, 383, 10, 0, 1, 289, 1, 20, 0
196, 1, 48, 15, 0, 0, 0, 289, 2, 0, 0
196, 1, 48, 134, 5, 0, 0, 289, 2, 7, 0
196, 1, 48, 109, 3, 0, 0, 289, 2, 5, 0
196, 1, 48, 27, 0, 0, 0, 289, 2, 0, 0
196, 1, 48, 120, 3, 0, 1, 289, 2, 8, 0
196, 1, 48, 107, 0, 0, 0, 289, 2, 2, 0
196, 1, 48, 25, 0, 0, 0, 289, 2, 0, 0
196, 1, 47, 231, 1, 0, 0, 289, 1, 5, 0
196, 1, 48, 94, 1, 0, 0, 289, 2, 2, 0
196, 1, 48, 209, 4, 0, 0, 289, 2, 8, 0
196, 1, 49, 173, 4, 0, 1, 289, 2, 10, 0
196, 1, 48, 123, 1, 0, 0, 289, 2, 3, 0
196, 1, 48, 101, 1, 0, 0, 289, 2, 3, 0
196, 1, 47, 237, 1, 0, 0, 289, 1, 5, 0
196, 1, 48, 46, 3, 0, 1, 289, 2, 6, 0
196, 1, 48, 103, 1, 0, 0, 289, 2, 3, 0
196, 1, 47, 276, 8, 0, 0, 289, 2, 13, 0
196, 1, 48, 111, 0, 0, 0, 289, 2, 2, 0
196, 1, 48, 44, 2, 0, 0, 289, 2, 2, 0
196, 1, 48, 139, 0, 0, 0, 289, 1, 2, 0
196, 1, 48, 213, 1, 0, 0, 289, 1, 5, 0
196, 1, 48, 139, 0, 0, 0, 289, 1, 2, 0
196, 1, 48, 90, 3, 0, 0, 289, 2, 4, 0
196, 1, 48, 128, 3, 0, 0, 289, 2, 5, 0
196, 1, 48, 56, 0, 0, 0, 289, 2, 1, 0
196, 1, 47, 231, 1, 0, 0, 289, 1, 5, 0
196, 1, 49, 185, 3, 0, 0, 289, 2, 6, 0
196, 1, 48, 55, 1, 0, 0, 289, 2, 2, 0
196, 1, 48, 139, 0, 0, 0, 289, 1, 2, 0
196, 1, 48, 25, 0, 0, 0, 289, 2, 0, 0
196, 1, 48, 348, 9, 0, 0, 290, 2, 15, 0
196, 1, 48, 139, 0, 0, 0, 290, 1, 2, 0
196, 1, 48, 107, 2, 0, 0, 290, 2, 4, 0
196, 1, 48, 14, 1, 0, 0, 290, 2, 1, 0
196, 1, 48, 2, 1, 0, 0, 290, 2, 1, 0
196, 1, 47, 310, 7, 0, 0, 290, 2, 13, 0
196, 1, 48, 78, 3, 0, 0, 290, 2, 4, 0
196, 1, 48, 131, 0, 0, 0, 290, 1, 2, 0
196, 1, 47, 244, 4, 0, 1, 290, 2, 11, 0
196, 1, 48, 138, 0, 0, 0, 290, 1, 2, 0
196, 1, 48, 132, 1, 0, 0, 290, 2, 3, 0
196, 1, 48, 107, 0, 0, 0, 290, 2, 2, 0
196, 1, 48, 22, 0, 0, 0, 290, 2, 0, 0
196, 1, 48, 231, 1, 0, 0, 290, 2, 5, 0
196, 1, 48, 71, 3, 0, 1, 290, 2, 7, 0
196, 1, 48, 35, 0, 0, 0, 290, 2, 0, 0
196, 1, 49, 2, 0, 0, 0, 290, 2, 0, 0
196, 1, 48, 173, 4, 0, 0, 290, 2, 7, 0
196, 1, 48, 149, 0, 0, 0, 290, 1, 2, 0
196, 1, 48, 20, 3, 0, 0, 290, 2, 3, 0
196, 1, 48, 56, 1, 0, 0, 290, 2, 2, 0
196, 1, 48, 175, 5, 0, 1, 290, 2, 11, 0
196, 1, 48, 139, 1, 0, 0, 290, 1, 3, 0
196, 1, 48, 107, 0, 0, 0, 290, 2, 2, 0
196, 1, 48, 33, 2, 0, 0, 290, 2, 2, 0
196, 1, 48, 91, 5, 0, 0, 290, 2, 6, 0
196, 1, 48, 67, 0, 0, 0, 290, 2, 1, 0
196, 1, 48, 329, 2, 0, 1, 290, 1, 11, 0
196, 1, 48, 75, 1, 0, 0, 290, 2, 2, 0
196, 1, 48, 25, 0, 0, 0, 290, 2, 0, 0
196, 1, 49, 2, 0, 0, 0, 290, 2, 0, 0
196, 1, 49, 15, 1, 0, 0, 290, 2, 1, 0
196, 1, 48, 23, 0, 0, 0, 290, 2, 0, 0
196, 1, 47, 359, 3, 0, 1, 290, 2, 13, 0
196, 1, 47, 305, 4, 0, 0, 290, 1, 10, 0
196, 1, 48, 38, 0, 0, 0, 290, 2, 0, 0
196, 1, 48, 23, 0, 0, 0, 290, 2, 0, 0
196, 1, 48, 116, 2, 0, 1, 290, 2, 7, 0
196, 1, 49, 4, 0, 0, 0, 290, 2, 0, 0
196, 1, 48, 103, 1, 0, 0, 290, 2, 3, 0
196, 1, 48, 437, 11, 0, 1, 290, 2, 22, 0
196, 1, 48, 141, 3, 0, 1, 291, 2, 8, 0
196, 1, 48, 92, 1, 0, 0, 291, 2, 2, 0
196, 1, 48, 56, 0, 0, 0, 291, 2, 1, 0
196, 1, 48, 52, 3, 0, 0, 291, 2, 4, 0
196, 1, 48, 48, 1, 0, 0, 291, 2, 1, 0
196, 1, 48, 42, 2, 0, 0, 291, 2, 2, 0
196, 1, 48, 30, 3, 0, 0, 291, 2, 3, 0
196, 1, 49, 18, 0, 0, 0, 291, 2, 0, 0
196, 1, 49, 15, 0, 0, 0, 291, 2, 0, 0
196, 1, 49, 13, 1, 0, 0, 291, 2, 1, 0
196, 1, 47, 314, 4, 0, 1, 291, 1, 13, 0
196, 1, 49, 24, 3, 0, 0, 291, 2, 3, 0
196, 1, 47, 289, 4, 0, 1, 291, 2, 12, 0
196, 1, 48, 81, 2, 0, 1, 291, 2, 6, 0
196, 1, 48, 50, 2, 0, 0, 291, 2, 3, 0
196, 1, 49, 4, 0, 0, 0, 291, 2, 0, 0
196, 1, 48, 175, 6, 0, 1, 291, 2, 12, 0
196, 1, 49, 6, 1, 0, 0, 291, 2, 1, 0
196, 1, 49, 218, 2, 0, 0, 291, 2, 6, 0
196, 1, 49, 5, 0, 0, 0, 291, 2, 0, 0
196, 1, 49, 7, 1, 0, 0, 291, 2, 1, 0
196, 1, 48, 196, 3, 0, 0, 291, 2, 6, 0
196, 1, 49, 37, 0, 0, 0, 291, 2, 0, 0
196, 1, 49, 36, 0, 0, 0, 291, 2, 0, 0
196, 1, 48, 67, 1, 0, 0, 291, 2, 2, 0
196, 1, 48, 82, 2, 0, 0, 291, 2, 3, 0
196, 1, 48, 64, 5, 0, 0, 291, 2, 6, 0
196, 1, 48, 91, 3, 0, 0, 291, 2, 4, 0
196, 1, 48, 140, 0, 0, 0, 291, 1, 2, 0
196, 1, 48, 371, 3, 0, 0, 291, 2, 10, 0
196, 1, 49, 29, 3, 0, 0, 291, 2, 3, 0
196, 1, 48, 46, 1, 0, 0, 291, 2, 1, 0
196, 1, 49, 25, 3, 0, 0, 291, 2, 3, 0
196, 1, 48, 140, 0, 0, 0, 291, 1, 2, 0
196, 1, 47, 340, 3, 0, 0, 291, 2, 9, 0
196, 1, 49, 16, 1, 0, 0, 291, 2, 1, 0
196, 1, 47, 287, 2, 0, 1, 291, 1, 10, 0
196, 1, 48, 155, 1, 0, 0, 291, 2, 4, 0
196, 1, 48, 102, 2, 0, 1, 291, 2, 7, 0
196, 1, 48, 8, 0, 0, 0, 291, 2, 0, 0
196, 1, 46, 720, 6, 0, 0, 291, 1, 20, 0
196, 1, 48, 63, 2, 0, 0, 291, 2, 3, 0
196, 1, 49, 48, 2, 0, 0, 291, 2, 2, 0
196, 1, 48, 229, 1, 0, 0, 291, 1, 5, 0
196, 1, 49, 19, 2, 0, 0, 291, 2, 2, 0
196, 1, 49, 44, 0, 0, 0, 291, 2, 0, 0
196, 1, 47, 317, 4, 0, 0, 291, 2, 10, 0
196, 1, 47, 333, 7, 0, 1, 292, 2, 16, 0
196, 1, 47, 372, 3, 0, 1, 292, 2, 13, 0
196, 1, 48, 61, 1, 0, 0, 292, 2, 2, 0
196, 1, 48, 17, 1, 0, 0, 292, 2, 1, 0
196, 1, 48, 266, 3, 0, 1, 292, 2, 11, 0
196, 1, 48, 139, 0, 0, 0, 292, 1, 2, 0
196, 1, 48, 18, 0, 0, 0, 292, 2, 0, 0
196, 1, 49, 29, 2, 0, 0, 292, 2, 2, 0
196, 1, 48, 23, 0, 0, 0, 292, 2, 0, 0
196, 1, 48, 272, 2, 0, 1, 292, 2, 10, 0
196, 1, 48, 77, 1, 0, 0, 292, 2, 2, 0
196, 1, 49, 50, 0, 0, 0, 292, 2, 1, 0
196, 1, 48, 139, 0, 0, 0, 292, 1, 2, 0
196, 1, 48, 30, 0, 0, 0, 292, 2, 0, 0
196, 1, 48, 31, 0, 0, 0, 292, 2, 0, 0
196, 1, 48, 35, 0, 0, 0, 292, 2, 0, 0
196, 1, 48, 8, 1, 0, 0, 292, 2, 1, 0
196, 1, 48, 100, 4, 0, 0, 292, 2, 6, 0
196, 1, 48, 139, 0, 0, 0, 292, 1, 2, 0
196, 1, 48, 231, 1, 0, 0, 292, 1, 5, 0
196, 1, 48, 139, 0, 0, 0, 292, 1, 2, 0
196, 1, 48, 134, 3, 0, 0, 292, 2, 5, 0
196, 1, 48, 2, 0, 0, 0, 292, 2, 0, 0
196, 1, 49, 88, 0, 0, 0, 292, 2, 1, 0
196, 1, 48, 102, 0, 0, 0, 292, 2, 2, 0
196, 1, 49, 67, 2, 0, 0, 292, 2, 3, 0
196, 1, 49, 57, 2, 0, 0, 292, 2, 3, 0
196, 1, 48, 36, 3, 0, 0, 292, 2, 3, 0
196, 1, 46, 640, 12, 0, 0, 293, 2, 24, 0
196, 1, 48, 199, 4, 0, 0, 293, 2, 7, 0
196, 1, 49, 69, 2, 0, 1, 293, 2, 6, 0
196, 1, 48, 164, 5, 0, 0, 293, 2, 8, 0
196, 1, 49, 77, 1, 0, 0, 293, 2, 2, 0
196, 1, 48, 25, 2, 0, 0, 293, 2, 2, 0
196, 1, 48, 133, 0, 0, 0, 293, 1, 2, 0
196, 1, 47, 393, 4, 0, 0, 293, 2, 11, 0
196, 1, 46, 601, 11, 0, 2, 293, 2, 29, 0
196, 1, 49, 98, 1, 0, 0, 293, 2, 2, 0
196, 1, 48, 57, 0, 0, 0, 293, 2, 1, 0
196, 1, 48, 47, 0, 0, 0, 293, 2, 0, 0
196, 1, 49, 99, 3, 0, 0, 293, 2, 4, 0
196, 1, 48, 49, 0, 0, 0, 293, 2, 0, 0
196, 1, 49, 72, 0, 0, 0, 293, 2, 1, 0
196, 1, 48, 52, 1, 0, 0, 293, 2, 2, 0
196, 1, 49, 4, 1, 0, 0, 293, 2, 1, 0
196, 1, 48, 115, 0, 0, 0, 293, 1, 2, 0
196, 1, 48, 20, 1, 0, 0, 293, 2, 1, 0
196, 1, 48, 270, 3, 0, 0, 293, 1, 8, 0
196, 1, 49, 4, 1, 0, 0, 293, 2, 1, 0
196, 1, 49, 113, 3, 0, 1, 293, 2, 8, 0
196, 1, 48, 43, 2, 0, 0, 293, 2, 2, 0
196, 1, 48, 232, 4, 0, 0, 293, 2, 8, 0
196, 1, 48, 32, 0, 0, 0, 293, 2, 0, 0
196, 1, 49, 113, 0, 0, 0, 293, 1, 2, 0
196, 1, 49, 97, 7, 0, 0, 293, 2, 8, 0
196, 1, 48, 141, 0, 0, 0, 293, 1, 2, 0
196, 1, 48, 90, 1, 0, 0, 293, 2, 2, 0
196, 1, 50, 27, 0, 0, 0, 293, 2, 0, 0
196, 1, 49, 2, 1, 0, 0, 293, 2, 1, 0
196, 1, 49, 2, 0, 0, 0, 293, 2, 0, 0
196, 1, 47, 438, 4, 0, 1, 294, 2, 15, 0
196, 1, 48, 204, 5, 0, 0, 294, 2, 9, 0
196, 1, 48, 153, 3, 0, 0, 294, 2, 6, 0
196, 1, 48, 264, 3, 0, 1, 294, 2, 11, 0
196, 1, 48, 144, 0, 0, 0, 294, 1, 2, 0
196, 1, 49, 10, 0, 0, 0, 294, 2, 0, 0
196, 1, 49, 10, 0, 0, 0, 294, 2, 0, 0
196, 1, 50, 48, 0, 0, 0, 294, 2, 0, 0
196, 1, 48, 378, 8, 0, 0, 294, 2, 15, 0
196, 1, 48, 100, 0, 0, 0, 294, 2, 2, 0
196, 1, 48, 85, 3, 0, 0, 294, 2, 4, 0
196, 1, 49, 127, 7, 0, 0, 294, 2, 9, 0
196, 1, 49, 15, 0, 0, 0, 294, 2, 0, 0
196, 1, 48, 150, 0, 0, 0, 294, 1, 3, 0
196, 1, 49, 130, 0, 0, 0, 294, 1, 2, 0
196, 1, 49, 4, 0, 0, 0, 294, 2, 0, 0
196, 1, 48, 172, 2, 0, 0, 294, 2, 5, 0
196, 1, 49, 133, 1, 0, 0, 294, 2, 3, 0
196, 1, 49, 125, 3, 0, 1, 294, 2, 8, 0
196, 1, 50, 50, 0, 0, 0, 294, 2, 1, 0
196, 1, 49, 139, 1, 0, 0, 294, 2, 3, 0
196, 1, 49, 134, 0, 0, 0, 294, 1, 2, 0
196, 1, 49, 113, 4, 0, 0, 294, 2, 6, 0
196, 1, 48, 234, 1, 0, 0, 294, 1, 5, 0
196, 1, 50, 49, 2, 0, 0, 294, 2, 2, 0
196, 1, 49, 137, 4, 0, 0, 294, 2, 6, 0
196, 1, 48, 161, 2, 0, 0, 294, 2, 5, 0
196, 1, 48, 233, 2, 0, 1, 294, 2, 9, 0
196, 1, 49, 159, 2, 0, 0, 295, 2, 5, 0
196, 1, 48, 279, 4, 0, 0, 295, 2, 9, 0
196, 1, 49, 139, 0, 0, 0, 295, 1, 2, 0
196, 1, 49, 139, 1, 0, 0, 295, 1, 3, 0
196, 1, 49, 142, 0, 0, 0, 295, 1, 2, 0
196, 1, 48, 108, 5, 0, 0, 295, 2, 7, 0
196, 1, 48, 105, 4, 0, 0, 295, 2, 6, 0
196, 1, 48, 74, 0, 0, 0, 295, 2, 1, 0
196, 1, 49, 139, 0, 0, 0, 295, 1, 2, 0
196, 1, 48, 223, 2, 0, 0, 295, 2, 6, 0
196, 1, 48, 185, 4, 0, 0, 295, 2, 7, 0
196, 1, 49, 24, 0, 0, 0, 295, 2, 0, 0
196, 1, 49, 2, 0, 0, 0, 295, 2, 0, 0
196, 1, 49, 165, 3, 0, 0, 295, 2, 6, 0
196, 1, 49, 139, 0, 0, 0, 295, 1, 2, 0
196, 1, 49, 33, 0, 0, 0, 295, 2, 0, 0
196, 1, 49, 48, 0, 0, 0, 295, 2, 0, 0
196, 1, 48, 139, 0, 0, 0, 295, 1, 2, 0
196, 1, 48, 121, 0, 0, 0, 295, 2, 2, 0
196, 1, 49, 29, 1, 0, 0, 295, 2, 1, 0
196, 1, 49, 53, 2, 0, 0, 295, 2, 3, 0
196, 1, 49, 174, 1, 0, 0, 295, 2, 4, 0
196, 1, 49, 158, 3, 0, 1, 295, 2, 9, 0
196, 1, 49, 32, 0, 0, 0, 295, 2, 0, 0
196, 1, 48, 139, 0, 0, 0, 295, 1, 2, 0
196, 1, 49, 34, 0, 0, 0, 295, 2, 0, 0
196, 1, 50, 2, 0, 0, 0, 295, 2, 0, 0
196, 1, 48, 112, 1, 0, 0, 296, 2, 3, 0
196, 1, 50, 89, 0, 0, 0, 296, 2, 1, 0
196, 1, 49, 48, 1, 0, 0, 296, 2, 1, 0
196, 1, 49, 42, 0, 0, 0, 296, 2, 0, 0
196, 1, 49, 61, 1, 0, 0, 296, 2, 2, 0
196, 1, 50, 10, 3, 0, 0, 296, 2, 3, 0
196, 1, 48, 259, 5, 0, 1, 296, 2, 13, 0
196, 1, 49, 26, 3, 0, 0, 296, 2, 3, 0
196, 1, 50, 15, 1, 0, 0, 296, 2, 1, 0
196, 1, 48, 306, 2, 0, 1, 296, 1, 11, 0
196, 1, 49, 177, 2, 0, 1, 296, 2, 8, 0
196, 1, 49, 80, 2, 0, 1, 296, 2, 6, 0
196, 1, 49, 53, 2, 0, 0, 296, 2, 3, 0
196, 1, 49, 33, 0, 0, 0, 296, 2, 0, 0
196, 1, 48, 110, 0, 0, 0, 296, 2, 2, 0
196, 1, 49, 64, 3, 0, 0, 296, 2, 4, 0
196, 1, 48, 148, 4, 0, 0, 296, 2, 6, 0
196, 1, 50, 107, 2, 0, 0, 296, 2, 4, 0
196, 1, 49, 56, 1, 0, 0, 296, 2, 2, 0
196, 1, 49, 38, 0, 0, 0, 296, 2, 0, 0
196, 1, 50, 34, 0, 0, 0, 296, 2, 0, 0
196, 1, 50, 20, 1, 0, 0, 296, 2, 1, 0
196, 1, 50, 5, 1, 0, 0, 296, 2, 1, 0
196, 1, 50, 109, 3, 0, 1, 296, 2, 8, 0
196, 1, 49, 44, 2, 0, 0, 296, 2, 2, 0
196, 1, 48, 262, 3, 0, 1, 297, 2, 11, 0
196, 1, 50, 20, 2, 0, 0, 297, 2, 2, 0
196, 1, 49, 2, 0, 0, 0, 297, 2, 0, 0
196, 1, 48, 135, 4, 0, 0, 297, 2, 6, 0
196, 1, 48, 139, 0, 0, 0, 297, 1, 2, 0
196, 1, 48, 297, 5, 0, 0, 297, 2, 10, 0
196, 1, 49, 76, 5, 0, 0, 297, 2, 6, 0
196, 1, 49, 197, 1, 0, 0, 297, 2, 4, 0
196, 1, 50, 119, 6, 0, 0, 297, 2, 8, 0
196, 1, 50, 35, 0, 0, 0, 297, 2, 0, 0
196, 1, 49, 18, 1, 0, 0, 297, 2, 1, 0
196, 1, 48, 137, 0, 0, 0, 297, 1, 2, 0
196, 1, 50, 25, 2, 0, 0, 297, 2, 2, 0
196, 1, 49, 223, 1, 0, 0, 297, 1, 5, 0
196, 1, 48, 140, 1, 0, 0, 297, 1, 3, 0
196, 1, 48, 338, 4, 0, 1, 297, 2, 13, 0
196, 1, 48, 141, 0, 0, 0, 297, 1, 2, 0
196, 1, 48, 144, 3, 0, 0, 297, 2, 5, 0
196, 1, 50, 134, 6, 0, 2, 297, 2, 14, 0
196, 1, 49, 86, 1, 0, 0, 297, 2, 2, 0
196, 1, 50, 139, 0, 0, 0, 297, 1, 2, 0
196, 1, 49, 17, 0, 0, 0, 297, 2, 0, 0
196, 1, 49, 27, 1, 0, 0, 297, 2, 1, 0
196, 1, 49, 100, 1, 0, 0, 297, 2, 3, 0
196, 1, 49, 223, 1, 0, 0, 297, 1, 5, 0
196, 1, 50, 139, 0, 0, 0, 297, 1, 2, 0
196, 1, 50, 140, 0, 0, 0, 297, 1, 2, 0
196, 1, 48, 359, 7, 0, 1, 297, 1, 17, 0
196, 1, 48, 157, 1, 0, 0, 298, 2, 4, 0
196, 1, 49, 107, 0, 0, 0, 298, 2, 2, 0
196, 1, 48, 262, 4, 0, 0, 298, 2, 9, 0
196, 1, 48, 207, 4, 0, 1, 298, 2, 11, 0
196, 1, 49, 140, 1, 0, 0, 298, 1, 3, 0
196, 1, 49, 231, 1, 0, 0, 298, 1, 5, 0
196, 1, 49, 231, 1, 0, 0, 298, 1, 5, 0
196, 1, 50, 14, 0, 0, 0, 298, 2, 0, 0
196, 1, 49, 231, 1, 0, 0, 298, 1, 5, 0
196, 1, 48, 184, 1, 0, 0, 298, 2, 4, 0
196, 1, 50, 58, 0, 0, 0, 298, 2, 1, 0
196, 1, 50, 31, 1, 0, 0, 298, 2, 1, 0
196, 1, 49, 53, 1, 0, 0, 298, 2, 2, 0
196, 1, 48, 325, 2, 0, 0, 298, 1, 8, 0
196, 1, 50, 4, 0, 0, 0, 298, 2, 0, 0
196, 1, 49, 231, 1, 0, 0, 298, 1, 5, 0
196, 1, 50, 24, 0, 0, 0, 298, 2, 0, 0
196, 1, 48, 207, 4, 0, 1, 298, 2, 11, 0
196, 1, 49, 117, 3, 0, 1, 298, 2, 8, 0
196, 1, 50, 4, 0, 0, 0, 298, 2, 0, 0
196, 1, 48, 276, 3, 0, 0, 298, 2, 8, 0
196, 1, 48, 231, 2, 0, 0, 298, 1, 6, 0
196, 1, 49, 54, 0, 0, 0, 298, 2, 1, 0
196, 1, 50, 33, 0, 0, 0, 298, 2, 0, 0
196, 1, 50, 15, 0, 0, 0, 298, 2, 0, 0
196, 1, 50, 10, 0, 0, 0, 298, 2, 0, 0
196, 1, 49, 165, 2, 0, 0, 298, 2, 5, 0
196, 1, 49, 143, 0, 0, 0, 298, 1, 2, 0
196, 1, 49, 138, 0, 0, 0, 298, 1, 2, 0
196, 1, 49, 139, 1, 0, 0, 298, 1, 3, 0
196, 1, 50, 77, 2, 0, 0, 298, 2, 3, 0
196, 1, 50, 76, 1, 0, 0, 299, 2, 2, 0
196, 1, 50, 96, 1, 0, 0, 299, 2, 2, 0
196, 1, 49, 139, 0, 0, 0, 299, 1, 2, 0
196, 1, 49, 139, 0, 0, 0, 299, 1, 2, 0
196, 1, 49, 79, 1, 0, 0, 299, 2, 2, 0
196, 1, 50, 190, 2, 0, 0, 299, 2, 5, 0
196, 1, 49, 126, 2, 0, 0, 299, 2, 4, 0
196, 1, 50, 88, 5, 0, 0, 299, 2, 6, 0
196, 1, 50, 84, 0, 0, 0, 299, 2, 1, 0
196, 1, 50, 84, 2, 0, 0, 299, 2, 3, 0
196, 1, 49, 175, 4, 0, 0, 299, 2, 7, 0
196, 1, 50, 57, 1, 0, 0, 299, 2, 2, 0
196, 1, 49, 11, 2, 0, 0, 299, 2, 2, 0
196, 1, 49, 142, 0, 0, 0, 299, 1, 2, 0
196, 1, 49, 148, 0, 0, 0, 299, 1, 2, 0
196, 1, 49, 141, 0, 0, 0, 299, 1, 2, 0
